Text,Category
touchy subject sum blame upbringing putting fight especially depressionyou make tik toks cant shit naw,True Positive
tell coworkers crippling depression august month bsf worst want crawl hole sleep month dont motivation work cause makes feel physically ill feel like im gaslighting,True Positive
oh god mood swings horrific,True Positive
video games also believed reduce mood swings reduce anxiety stress improve focus memory,False Negative
hospital bill aside would probably point bet go sleep wake 1000 dollars richer,False Negative
mood swings ruin everything literally,True Positive
praise sams soul dealing mood swings annoying,True Positive
symptom prepared hot flushes never came others came vengeance mood swings anxiety memory loss confidence floor aching joints etc took 46 months piece jigsaw together get treatment,True Negative
unbelievably many worries everything nothing everyday social battery mood swings taking everything heart feeling guilty alone endless stress cravings lack appetite given headsup mentalt hardship pregnancy,True Positive
check new single mood swings distributed live itunes go get,True Negative
barely deal w mood swings ik ppl hatingggg,True Negative
mood swings massive happy sad within second,True Negative
mood swings,False Negative
interest pitch get internal injuries dont know empire isnt ےنون loss كود خصم best part,True Negative
trudeau still pm long since hes shown face us think ive seen hes announcing millions dollar giveaway special interest groups liberals going lose next election landslide itll make harpers loss pale,True Negative
mr giulianis role effort reverse mr trumps 2020 election loss georgia interest fulton county prosecutors number reasons train bus uber giuliani told come georgia,False Negative
things clients dont care loss markets impact inflation interest rates wage growth unemployment rate things clients actually care maintaining lifestyle protecting legacy worry items,False Negative
ashiwaju awon wereeeee think scared lot must continue destroy country selfish interest remember youth nothing loss,True Positive
right high interest savings account rate 140 month separate account months worth savings emergencies emergency fund designed protect common worstcase financial scenarios job loss,True Negative
public pension funds recorded worst annual performance since 2009 losing median 79 june 30th according data wilshire trust universe comparison service loss mainly occurred april june high inflation rising interest rates,True Positive
coursed americas interest let russia totally collapse suddenly security nuclear weapons paramount want russian loose right kind loss,True Negative
yes things tough ampmore needs done whos going pay cant afford bla bla bla hw 37b failed track amp trace furlough fraud ppe dodgy contracts wastage rishi loss bank interest money sure afford,True Positive
3 loss interest normal daily activities emotional withdrawal others loss energy motivation inability use understand language may include difficulty naming objects expressing words understanding meanings words hesitation speaking,True Negative
maybe im imagining despite poker face looks tired also fast loss interest plot would great cutie doesnt ended villain overall kengan fans favs murdered bunch people,True Negative
